0.8131726818316208;16.830456554622867;A
-0.3048782068250377;-2.8004805157709822;A
-0.26308587613172785;0.794870903965605;A
-0.5354843110780853;61.240396403537495;A
0.43370381466233926;22.137601498725402;A
-1.1497693484401414;1.7755701388858829;A
0.87340588210824;26.51969888090313;A
-0.3796034504475514;71.74717151107595;A
0.16051954802854929;23.32501290809783;A
-0.12368518773870504;35.182707367208074;A
0.732053968522487;28.968365935940664;A
-1.0290703547488271;9.13561312816438;A
-0.16020860200675374;-8.883372154567011;A
-0.19102717733420782;10.884377585009647;A
0.5678847211677187;15.913413607965985;A
-0.5489456336570154;33.567688512240906;A
-0.08521410377521788;40.80415713931219;A
-0.4379292089606859;42.40169361466756;A
0.022106873357796417;27.183896878072062;A
0.2924076068579111;42.71334432048402;A
1.4496904113935394;-28.2406706522966;B
2.572361854919807;-76.17698017099258;B
2.450795360296398;-57.92165478985743;B
2.251247169450934;-38.04518478353024;B
2.450427974632206;-57.312097714173014;B
1.6581360704128334;-44.794435033647936;B
1.938554887240676;-74.41362491180432;B
1.5321152828704656;-84.93118984481404;B
1.866055960186992;-100.90727324295506;B
2.265177733369093;-10.557236146058372;B
1.6541696241373454;-10.588815615985574;B
1.8016232365720113;-33.7851069531947;B
1.6564136499402002;-50.68809943631537;B
1.5773971792506403;-68.74942866940435;B
1.6643769345815904;-54.562119811876954;B
1.9936677005405494;4.542365796681176;B
1.441344825682361;-39.46221003292598;B
2.117207848908546;-66.46495036736405;B
2.8299010885549354;-50.09256620699972;B
2.3710220802886677;-64.30823534722327;B
