0.8131726818316208;2.766396838746922;A
-0.3048782068250377;50.71194746718212;A
-0.26308587613172785;32.29707375818676;A
-0.5354843110780853;11.476710500275937;A
0.43370381466233926;33.080361292762106;A
-1.1497693484401414;15.811168477593323;A
0.87340588210824;50.037546450502155;A
-0.3796034504475514;57.23621350965987;A
0.16051954802854929;74.96042425938613;A
-0.12368518773870504;-15.159778762680851;A
0.732053968522487;-14.63873719869476;A
-1.0290703547488271;5.330212716841065;A
-0.16020860200675374;23.680509532182256;A
-0.19102717733420782;41.5221686732372;A
0.5678847211677187;29.026643123375568;A
-0.5489456336570154;-31.652921662914107;A
-0.08521410377521788;12.174471476740269;A
-0.4379292089606859;39.82350764725978;A
0.022106873357796417;25.79658213082518;A
0.2924076068579111;39.63509472151644;A
-0.5493095886064606;13.343177257528097;A
0.5733618549198071;16.12777198658968;A
0.4517953602963978;25.567625495299904;A
0.2522471694509341;30.755785519108276;A
0.4514279746322059;25.860348952433654;A
-0.34086392958716655;22.29348828601214;A
-0.060445112759324085;3.112552617255586;A
-0.4668847171295344;28.50532522376392;A
-0.13294403981300795;22.77964369515991;A
0.266177733369093;48.76945316453618;A
1.6541696241373454;-76.66460774926298;B
1.8016232365720113;-51.02566396395457;B
1.6564136499402002;-37.30504894786675;B
1.5773971792506403;-30.87694545514316;B
1.6643769345815904;-57.25860498243964;B
1.9936677005405494;-47.946166307632886;B
1.441344825682361;-38.52096845935839;B
2.117207848908546;-46.85550572303908;B
2.8299010885549354;-28.8401767241869;B
2.3710220802886677;-62.70875669122813;B
1.9040822238191926;-35.01362143271166;B
1.5561855179575819;-77.5003215842223;B
1.6264208531245812;-56.834449338520834;B
2.846227300513873;-59.14700847989893;B
2.0254038773880145;-18.576396101697924;B
1.6815021767153233;-50.87155647303606;B
2.095457742333733;-64.32299579273939;B
3.050127568239421;-20.057229818322792;B
2.0600794762408148;-39.22437839742781;B
2.3086015548537095;-46.198160557626544;B
2.150085159977914;-11.37189667387528;B
1.8238750767532408;-54.231234647550814;B
1.42874090098893;-68.29653438764798;B
1.8253286387935612;-24.86144420161322;B
1.895552883312611;-54.972543699977464;B
2.2933115955910988;-12.606291527882007;B
2.4194917069372526;-44.19362885447421;B
2.4655510406517784;-4.674589051114076;B
2.1427936626271293;-73.74985538063734;B
2.442570582135364;-55.33737228414997;B
